V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
273.465	274.130	274.711	275.215	275.652	276.030	276.353	276.629	276.860	277.052	277.207	277.329	277.418	277.476	277.506
272.632	273.393	274.057	274.634	275.134	275.566	275.936	276.251	276.516	276.736	276.913	277.052	277.154	277.221	277.254
279.130	279.144	279.156	279.166	279.175	279.183	279.190	279.196	279.200	279.204	279.208	279.210	279.212	279.213	279.214
272.816	273.556	274.202	274.763	275.249	275.669	276.029	276.335	276.592	276.806	276.978	277.113	277.212	277.278	277.310
272.988	273.709	274.337	274.883	275.356	275.764	276.115	276.413	276.664	276.871	277.039	277.170	277.267	277.330	277.362
271.893	272.740	273.478	274.119	274.675	275.155	275.567	275.917	276.211	276.455	276.653	276.807	276.920	276.995	277.032
270.457	271.468	272.350	273.117	273.782	274.355	274.847	275.266	275.618	275.910	276.145	276.330	276.465	276.554	276.599
269.616	270.724	271.690	272.530	273.259	273.887	274.426	274.885	275.270	275.590	275.848	276.050	276.199	276.296	276.345
275.094	275.572	275.989	276.351	276.665	276.937	277.169	277.367	277.533	277.671	277.783	277.870	277.934	277.976	277.997
276.655	276.954	277.214	277.440	277.636	277.806	277.951	278.074	278.178	278.264	278.334	278.388	278.428	278.455	278.468
274.038	274.637	275.160	275.615	276.009	276.349	276.640	276.888	277.097	277.270	277.410	277.519	277.599	277.652	277.678
277.005	277.263	277.488	277.684	277.854	278.000	278.126	278.233	278.323	278.397	278.457	278.504	278.539	278.562	278.573
277.771	277.942	278.090	278.219	278.331	278.427	278.510	278.580	278.639	278.688	278.728	278.759	278.782	278.797	278.804
276.380	276.710	276.998	277.248	277.465	277.652	277.813	277.950	278.065	278.160	278.237	278.297	278.341	278.370	278.385
272.608	273.372	274.038	274.617	275.119	275.553	275.924	276.240	276.506	276.727	276.905	277.044	277.146	277.214	277.247
271.321	272.233	273.028	273.720	274.319	274.836	275.280	275.657	275.975	276.238	276.450	276.617	276.739	276.819	276.859
273.990	274.595	275.123	275.581	275.979	276.322	276.616	276.867	277.077	277.252	277.393	277.503	277.584	277.638	277.664
273.318	274.000	274.595	275.112	275.561	275.948	276.280	276.562	276.800	276.996	277.156	277.280	277.371	277.431	277.461
274.195	274.777	275.284	275.724	276.106	276.436	276.719	276.960	277.162	277.330	277.465	277.571	277.649	277.700	277.726
272.146	272.963	273.676	274.295	274.832	275.296	275.693	276.031	276.316	276.551	276.742	276.891	277.000	277.072	277.108
275.183	275.651	276.059	276.414	276.721	276.986	277.214	277.407	277.570	277.705	277.814	277.899	277.962	278.003	278.024
272.856	273.591	274.233	274.790	275.274	275.691	276.048	276.353	276.609	276.821	276.992	277.126	277.225	277.290	277.322
276.300	276.639	276.935	277.192	277.415	277.608	277.773	277.913	278.031	278.129	278.208	278.270	278.316	278.346	278.360
277.482	277.685	277.862	278.017	278.150	278.266	278.365	278.449	278.520	278.578	278.626	278.663	278.690	278.708	278.717
274.606	275.140	275.606	276.011	276.362	276.665	276.925	277.146	277.332	277.486	277.610	277.708	277.779	277.826	277.850
273.446	274.113	274.695	275.202	275.640	276.019	276.344	276.620	276.852	277.045	277.201	277.322	277.412	277.471	277.500
275.274	275.731	276.130	276.477	276.777	277.037	277.259	277.448	277.608	277.740	277.846	277.930	277.991	278.031	278.051
275.217	275.681	276.086	276.437	276.742	277.005	277.231	277.423	277.584	277.718	277.826	277.911	277.973	278.014	278.034
275.950	276.329	276.660	276.948	277.198	277.413	277.598	277.755	277.887	277.996	278.085	278.154	278.205	278.238	278.255
275.438	275.877	276.259	276.591	276.880	277.128	277.341	277.523	277.675	277.802	277.904	277.984	278.043	278.081	278.101
273.969	274.576	275.106	275.566	275.966	276.310	276.606	276.857	277.069	277.244	277.385	277.496	277.577	277.631	277.657
276.160	276.516	276.826	277.095	277.329	277.530	277.703	277.850	277.974	278.076	278.159	278.224	278.272	278.303	278.318
276.953	277.217	277.448	277.648	277.822	277.971	278.100	278.209	278.301	278.377	278.439	278.487	278.523	278.546	278.557
276.382	276.712	277.000	277.250	277.467	277.654	277.814	277.951	278.065	278.161	278.238	278.298	278.342	278.371	278.385
275.438	275.877	276.259	276.591	276.880	277.128	277.341	277.523	277.675	277.802	277.904	277.984	278.043	278.081	278.101
276.265	276.608	276.907	277.168	277.393	277.588	277.755	277.897	278.017	278.116	278.196	278.259	278.305	278.335	278.350
278.144	278.271	278.382	278.479	278.562	278.634	278.696	278.749	278.793	278.830	278.859	278.883	278.900	278.911	278.916
280.552	280.402	280.272	280.158	280.060	279.975	279.902	279.840	279.788	279.745	279.710	279.682	279.662	279.649	279.643
282.731	282.331	281.982	281.678	281.415	281.188	280.993	280.827	280.688	280.572	280.479	280.406	280.352	280.317	280.300
280.974	280.776	280.603	280.453	280.322	280.210	280.113	280.031	279.962	279.905	279.859	279.823	279.796	279.779	279.770
278.481	278.570	278.647	278.714	278.772	278.822	278.865	278.902	278.932	278.958	278.979	278.995	279.007	279.014	279.018
277.726	277.901	278.054	278.187	278.302	278.402	278.487	278.560	278.621	278.671	278.712	278.744	278.767	278.783	278.791
275.405	275.848	276.233	276.568	276.859	277.110	277.325	277.508	277.662	277.789	277.893	277.973	278.032	278.071	278.091
275.165	275.635	276.045	276.401	276.710	276.976	277.205	277.399	277.563	277.698	277.808	277.893	277.956	277.998	278.018
276.132	276.491	276.803	277.075	277.311	277.514	277.689	277.837	277.962	278.066	278.149	278.215	278.263	278.294	278.310
277.474	277.678	277.856	278.011	278.145	278.261	278.361	278.445	278.516	278.575	278.623	278.660	278.687	278.705	278.714
281.680	281.400	281.156	280.945	280.761	280.602	280.466	280.351	280.254	280.173	280.108	280.057	280.019	279.995	279.983
282.856	282.441	282.079	281.765	281.492	281.257	281.055	280.884	280.739	280.620	280.523	280.447	280.392	280.355	280.337
281.299	281.064	280.858	280.679	280.524	280.391	280.276	280.179	280.096	280.029	279.974	279.931	279.899	279.878	279.868
277.459	277.665	277.844	278.001	278.136	278.253	278.353	278.438	278.510	278.569	278.618	278.655	278.683	278.701	278.710
277.324	277.546	277.739	277.907	278.052	278.178	278.286	278.377	278.455	278.518	278.570	278.610	278.640	278.660	278.669
275.181	275.649	276.057	276.412	276.720	276.985	277.213	277.406	277.569	277.704	277.813	277.899	277.961	278.003	278.023
272.265	273.069	273.769	274.378	274.906	275.362	275.753	276.085	276.365	276.597	276.784	276.930	277.038	277.109	277.144
274.985	275.475	275.903	276.275	276.598	276.876	277.114	277.317	277.488	277.630	277.744	277.833	277.899	277.942	277.964
278.536	278.618	278.689	278.752	278.806	278.852	278.892	278.926	278.955	278.979	278.998	279.013	279.024	279.031	279.035
280.763	280.589	280.437	280.305	280.191	280.092	280.007	279.935	279.875	279.825	279.784	279.752	279.729	279.714	279.706
278.790	278.843	278.889	278.929	278.964	278.994	279.020	279.042	279.060	279.075	279.088	279.097	279.104	279.109	279.111
278.962	278.996	279.024	279.049	279.071	279.090	279.106	279.120	279.131	279.141	279.148	279.154	279.159	279.162	279.163
279.979	279.895	279.822	279.758	279.703	279.656	279.615	279.580	279.551	279.527	279.507	279.492	279.481	279.473	279.470
282.224	281.882	281.584	281.324	281.100	280.906	280.739	280.598	280.478	280.380	280.300	280.238	280.192	280.162	280.147
277.657	277.840	278.000	278.139	278.259	278.363	278.452	278.528	278.592	278.645	278.688	278.721	278.745	278.762	278.770
277.820	277.985	278.128	278.253	278.361	278.454	278.534	278.602	278.659	278.707	278.745	278.775	278.797	278.812	278.819
276.040	276.410	276.732	277.011	277.254	277.463	277.643	277.796	277.924	278.031	278.117	278.184	278.234	278.266	278.282
274.584	275.120	275.588	275.995	276.348	276.652	276.914	277.136	277.323	277.477	277.602	277.700	277.772	277.819	277.843
276.445	276.767	277.049	277.293	277.505	277.688	277.845	277.979	278.091	278.184	278.260	278.318	278.362	278.390	278.404
273.686	274.326	274.884	275.370	275.790	276.153	276.464	276.729	276.952	277.136	277.286	277.402	277.488	277.544	277.572
275.267	275.725	276.125	276.472	276.773	277.033	277.256	277.445	277.605	277.737	277.844	277.927	277.989	278.029	278.049
276.053	276.421	276.742	277.021	277.262	277.471	277.649	277.802	277.930	278.036	278.121	278.188	278.238	278.270	278.286
278.684	278.749	278.806	278.855	278.898	278.935	278.967	278.994	279.016	279.035	279.050	279.062	279.071	279.076	279.079
280.436	280.300	280.181	280.078	279.988	279.910	279.844	279.788	279.740	279.701	279.669	279.644	279.626	279.614	279.608
281.294	281.059	280.854	280.676	280.521	280.388	280.274	280.176	280.094	280.027	279.972	279.929	279.897	279.877	279.866
285.482	284.765	284.140	283.597	283.126	282.719	282.370	282.074	281.824	281.618	281.450	281.320	281.224	281.161	281.129
285.830	285.073	284.414	283.840	283.342	282.913	282.545	282.232	281.968	281.750	281.573	281.435	281.334	281.267	281.234
281.641	281.366	281.126	280.918	280.737	280.581	280.447	280.333	280.238	280.158	280.094	280.044	280.007	279.983	279.971
281.109	280.895	280.709	280.546	280.406	280.285	280.181	280.092	280.018	279.956	279.906	279.867	279.839	279.820	279.810
281.055	280.847	280.666	280.509	280.372	280.255	280.154	280.068	279.995	279.936	279.887	279.849	279.822	279.803	279.794
288.965	287.847	286.873	286.026	285.291	284.658	284.114	283.652	283.263	282.941	282.680	282.476	282.327	282.228	282.179
282.185	281.847	281.553	281.297	281.075	280.884	280.719	280.580	280.462	280.365	280.286	280.225	280.179	280.150	280.135
278.385	278.485	278.571	278.647	278.712	278.769	278.817	278.858	278.893	278.921	278.945	278.963	278.976	278.985	278.989
277.883	278.040	278.177	278.297	278.400	278.489	278.566	278.631	278.685	278.731	278.767	278.796	278.817	278.831	278.838
280.024	279.935	279.857	279.790	279.731	279.681	279.637	279.601	279.570	279.544	279.523	279.507	279.495	279.487	279.483
283.146	282.698	282.307	281.967	281.673	281.419	281.201	281.015	280.859	280.730	280.626	280.544	280.484	280.444	280.425
283.960	283.418	282.946	282.535	282.179	281.872	281.608	281.384	281.196	281.039	280.913	280.814	280.742	280.694	280.670
279.752	279.695	279.644	279.600	279.562	279.530	279.502	279.478	279.458	279.441	279.427	279.417	279.409	279.404	279.401
280.184	280.076	279.983	279.901	279.831	279.770	279.718	279.673	279.636	279.605	279.580	279.560	279.546	279.536	279.532
283.929	283.391	282.922	282.514	282.160	281.855	281.593	281.370	281.183	281.028	280.902	280.804	280.732	280.685	280.661
285.649	284.913	284.271	283.713	283.229	282.812	282.454	282.149	281.893	281.681	281.509	281.375	281.276	281.212	281.179
285.531	284.808	284.178	283.631	283.156	282.746	282.395	282.096	281.844	281.636	281.468	281.336	281.239	281.175	281.144
281.392	281.146	280.931	280.744	280.582	280.442	280.322	280.221	280.135	280.064	280.006	279.961	279.928	279.907	279.896
279.391	279.375	279.361	279.348	279.338	279.328	279.321	279.314	279.308	279.304	279.300	279.297	279.295	279.293	279.292
280.404	280.271	280.156	280.055	279.968	279.892	279.828	279.773	279.727	279.688	279.657	279.633	279.615	279.604	279.598
282.709	282.311	281.964	281.663	281.401	281.175	280.982	280.817	280.679	280.564	280.471	280.399	280.345	280.310	280.293
280.186	280.078	279.984	279.903	279.832	279.771	279.719	279.674	279.637	279.606	279.580	279.561	279.546	279.537	279.532
280.388	280.257	280.143	280.044	279.958	279.883	279.820	279.766	279.720	279.682	279.652	279.628	279.610	279.599	279.593
285.226	284.538	283.939	283.418	282.966	282.576	282.242	281.958	281.718	281.520	281.360	281.235	281.142	281.082	281.052
289.323	288.165	287.154	286.276	285.514	284.857	284.294	283.814	283.411	283.077	282.806	282.595	282.440	282.338	282.287
291.133	289.766	288.574	287.538	286.640	285.865	285.200	284.634	284.158	283.764	283.445	283.197	283.013	282.893	282.833
286.823	285.951	285.192	284.532	283.959	283.465	283.042	282.681	282.378	282.127	281.924	281.765	281.648	281.571	281.533
283.358	282.886	282.474	282.115	281.805	281.537	281.307	281.112	280.947	280.811	280.700	280.614	280.551	280.509	280.489
286.655	285.803	285.060	284.414	283.855	283.372	282.958	282.605	282.309	282.063	281.864	281.709	281.595	281.520	281.483
288.418	287.363	286.444	285.644	284.951	284.353	283.840	283.404	283.037	282.733	282.487	282.295	282.153	282.061	282.014
283.658	283.151	282.709	282.324	281.991	281.704	281.457	281.247	281.071	280.925	280.806	280.714	280.646	280.601	280.579
287.459	286.515	285.692	284.976	284.355	283.820	283.360	282.970	282.641	282.369	282.148	281.976	281.850	281.767	281.725
291.043	289.687	288.504	287.475	286.584	285.815	285.155	284.594	284.121	283.730	283.414	283.167	282.985	282.865	282.806
284.974	284.316	283.742	283.242	282.810	282.436	282.116	281.844	281.614	281.425	281.271	281.151	281.063	281.005	280.976
282.714	282.316	281.968	281.666	281.404	281.178	280.985	280.820	280.681	280.566	280.473	280.401	280.347	280.312	280.295
281.880	281.577	281.313	281.084	280.885	280.714	280.567	280.442	280.336	280.249	280.178	280.123	280.083	280.056	280.043
281.897	281.592	281.327	281.096	280.896	280.723	280.575	280.449	280.343	280.256	280.185	280.129	280.088	280.061	280.048
282.793	282.386	282.030	281.721	281.454	281.222	281.024	280.856	280.714	280.596	280.501	280.427	280.372	280.336	280.318
285.910	285.144	284.476	283.895	283.392	282.957	282.585	282.268	282.001	281.780	281.601	281.462	281.359	281.292	281.258
286.162	285.367	284.673	284.071	283.548	283.097	282.711	282.382	282.105	281.876	281.690	281.545	281.439	281.369	281.334
282.731	282.330	281.981	281.678	281.415	281.187	280.993	280.827	280.688	280.572	280.479	280.406	280.352	280.317	280.300
281.494	281.235	281.010	280.815	280.645	280.499	280.373	280.267	280.177	280.102	280.042	279.995	279.961	279.938	279.927
285.204	284.519	283.922	283.403	282.953	282.564	282.231	281.948	281.709	281.512	281.352	281.227	281.136	281.075	281.045
285.904	285.139	284.471	283.891	283.388	282.954	282.582	282.265	281.998	281.778	281.599	281.460	281.357	281.290	281.256
285.263	284.571	283.968	283.444	282.989	282.597	282.261	281.975	281.734	281.534	281.373	281.247	281.154	281.093	281.063
285.302	284.606	283.999	283.471	283.014	282.619	282.280	281.992	281.750	281.549	281.387	281.260	281.167	281.105	281.075
282.734	282.333	281.983	281.680	281.416	281.189	280.994	280.828	280.689	280.573	280.480	280.407	280.353	280.318	280.300
282.876	282.459	282.095	281.779	281.505	281.268	281.066	280.893	280.748	280.628	280.530	280.454	280.398	280.362	280.343
285.842	285.084	284.423	283.848	283.350	282.920	282.551	282.237	281.973	281.754	281.577	281.439	281.338	281.271	281.238
286.485	285.652	284.927	284.296	283.749	283.277	282.872	282.528	282.238	281.998	281.804	281.653	281.541	281.468	281.432
282.944	282.519	282.148	281.826	281.547	281.306	281.099	280.924	280.776	280.653	280.554	280.477	280.420	280.382	280.364
286.845	285.971	285.209	284.547	283.973	283.478	283.053	282.691	282.387	282.135	281.931	281.772	281.655	281.578	281.540
287.153	286.244	285.451	284.762	284.165	283.649	283.207	282.831	282.514	282.252	282.040	281.875	281.753	281.673	281.633
289.821	288.605	287.545	286.623	285.824	285.134	284.543	284.040	283.616	283.266	282.982	282.761	282.598	282.491	282.438
290.440	289.153	288.031	287.055	286.209	285.479	284.853	284.320	283.872	283.501	283.201	282.966	282.794	282.680	282.624
287.288	286.363	285.557	284.856	284.248	283.724	283.274	282.892	282.570	282.303	282.088	281.919	281.795	281.714	281.674
295.457	293.593	291.967	290.554	289.329	288.272	287.365	286.594	285.944	285.407	284.972	284.633	284.383	284.219	284.137
295.080	293.259	291.671	290.291	289.094	288.062	287.176	286.423	285.789	285.264	284.839	284.507	284.263	284.103	284.023
289.409	288.241	287.222	286.336	285.568	284.905	284.337	283.853	283.446	283.109	282.837	282.624	282.467	282.364	282.313
286.267	285.460	284.756	284.144	283.614	283.156	282.764	282.430	282.149	281.916	281.728	281.581	281.472	281.401	281.366
285.948	285.177	284.505	283.921	283.415	282.978	282.604	282.285	282.017	281.794	281.615	281.474	281.371	281.303	281.270
287.889	286.895	286.028	285.275	284.622	284.059	283.575	283.164	282.818	282.532	282.300	282.119	281.986	281.898	281.855
290.407	289.124	288.005	287.032	286.188	285.461	284.836	284.305	283.859	283.489	283.189	282.955	282.783	282.670	282.614
293.921	292.233	290.762	289.482	288.373	287.416	286.596	285.897	285.310	284.823	284.430	284.122	283.896	283.747	283.674
294.414	292.670	291.149	289.826	288.680	287.691	286.843	286.121	285.514	285.011	284.604	284.286	284.052	283.899	283.823
288.845	287.741	286.779	285.942	285.217	284.591	284.054	283.597	283.213	282.895	282.638	282.437	282.289	282.191	282.143
286.054	285.271	284.589	283.996	283.481	283.038	282.657	282.333	282.060	281.835	281.652	281.510	281.405	281.336	281.302
283.515	283.024	282.596	282.224	281.902	281.624	281.385	281.182	281.012	280.870	280.756	280.666	280.601	280.557	280.536
286.464	285.634	284.911	284.281	283.736	283.266	282.862	282.519	282.230	281.990	281.797	281.646	281.535	281.461	281.425
288.773	287.678	286.723	285.892	285.172	284.551	284.018	283.565	283.184	282.868	282.612	282.413	282.266	282.169	282.122
285.370	284.666	284.052	283.519	283.056	282.657	282.314	282.023	281.778	281.575	281.411	281.283	281.188	281.126	281.095
285.302	284.605	283.998	283.471	283.013	282.619	282.280	281.992	281.750	281.549	281.387	281.260	281.166	281.105	281.075
286.201	285.402	284.704	284.098	283.573	283.119	282.731	282.400	282.121	281.891	281.704	281.559	281.451	281.381	281.346
286.417	285.593	284.874	284.249	283.707	283.240	282.839	282.498	282.211	281.973	281.781	281.630	281.520	281.447	281.411
285.756	285.007	284.355	283.787	283.296	282.871	282.507	282.198	281.937	281.721	281.547	281.411	281.310	281.244	281.212
286.520	285.684	284.955	284.321	283.771	283.297	282.890	282.544	282.253	282.012	281.817	281.665	281.552	281.479	281.442
290.576	289.273	288.137	287.149	286.293	285.554	284.921	284.382	283.928	283.553	283.249	283.011	282.837	282.722	282.665
292.273	290.775	289.469	288.333	287.349	286.499	285.771	285.151	284.629	284.197	283.848	283.575	283.374	283.242	283.177
291.626	290.203	288.961	287.882	286.947	286.139	285.447	284.858	284.362	283.952	283.620	283.360	283.170	283.044	282.982
289.877	288.655	287.589	286.662	285.859	285.166	284.571	284.065	283.640	283.287	283.002	282.779	282.616	282.508	282.454
294.068	292.363	290.877	289.585	288.465	287.499	286.670	285.964	285.371	284.879	284.482	284.171	283.943	283.793	283.718
293.566	291.919	290.483	289.235	288.153	287.219	286.418	285.737	285.163	284.688	284.304	284.004	283.784	283.639	283.567
296.266	294.308	292.602	291.118	289.832	288.722	287.770	286.960	286.278	285.714	285.258	284.901	284.639	284.466	284.381
300.254	297.837	295.731	293.899	292.312	290.942	289.767	288.767	287.926	287.229	286.666	286.226	285.902	285.689	285.583
300.959	298.462	296.284	294.391	292.750	291.334	290.120	289.086	288.217	287.497	286.915	286.460	286.125	285.905	285.796
303.826	300.999	298.534	296.391	294.533	292.930	291.556	290.386	289.401	288.586	287.927	287.412	287.033	286.784	286.661
299.876	297.503	295.434	293.636	292.077	290.731	289.577	288.596	287.770	287.086	286.532	286.100	285.782	285.573	285.469
293.543	291.899	290.466	289.219	288.139	287.206	286.407	285.726	285.154	284.680	284.296	283.997	283.777	283.632	283.560
295.372	293.517	291.900	290.494	289.276	288.224	287.322	286.555	285.909	285.374	284.942	284.604	284.356	284.192	284.111
291.497	290.088	288.860	287.792	286.866	286.067	285.382	284.799	284.309	283.903	283.574	283.317	283.129	283.004	282.943
286.986	286.096	285.320	284.646	284.061	283.556	283.124	282.755	282.446	282.189	281.981	281.819	281.700	281.622	281.583
286.822	285.951	285.192	284.531	283.959	283.465	283.042	282.681	282.378	282.127	281.924	281.765	281.648	281.571	281.533
290.787	289.460	288.303	287.297	286.425	285.672	285.027	284.478	284.016	283.633	283.323	283.082	282.904	282.787	282.729
290.715	289.396	288.246	287.246	286.380	285.632	284.991	284.445	283.986	283.605	283.298	283.058	282.881	282.765	282.707
290.743	289.421	288.268	287.266	286.397	285.648	285.005	284.458	283.997	283.616	283.308	283.067	282.890	282.773	282.716
291.189	289.815	288.618	287.577	286.674	285.896	285.228	284.660	284.181	283.785	283.465	283.215	283.031	282.910	282.850
291.852	290.403	289.139	288.040	287.087	286.265	285.560	284.960	284.455	284.038	283.699	283.435	283.241	283.113	283.050
294.161	292.446	290.950	289.650	288.523	287.550	286.716	286.006	285.409	284.915	284.514	284.202	283.972	283.821	283.746
296.782	294.765	293.007	291.478	290.153	289.009	288.028	287.194	286.492	285.910	285.440	285.073	284.802	284.625	284.537
294.836	293.043	291.480	290.120	288.942	287.926	287.054	286.312	285.688	285.171	284.753	284.426	284.186	284.028	283.950
289.199	288.055	287.057	286.189	285.437	284.788	284.232	283.758	283.360	283.030	282.763	282.554	282.401	282.300	282.250
292.153	290.669	289.375	288.250	287.274	286.433	285.711	285.097	284.580	284.152	283.806	283.535	283.336	283.206	283.141
295.422	293.562	291.940	290.529	289.307	288.252	287.347	286.578	285.930	285.394	284.960	284.621	284.372	284.208	284.126
294.806	293.017	291.456	290.100	288.924	287.909	287.039	286.299	285.676	285.160	284.742	284.416	284.177	284.019	283.941
291.432	290.031	288.809	287.746	286.826	286.031	285.350	284.770	284.282	283.878	283.551	283.296	283.108	282.985	282.923
292.839	291.275	289.913	288.727	287.700	286.814	286.054	285.407	284.863	284.412	284.048	283.763	283.553	283.416	283.347
292.797	291.238	289.880	288.698	287.674	286.791	286.033	285.388	284.846	284.396	284.033	283.749	283.540	283.403	283.335
288.752	287.659	286.706	285.877	285.159	284.539	284.008	283.555	283.175	282.860	282.605	282.406	282.259	282.163	282.115
288.865	287.759	286.794	285.956	285.229	284.602	284.064	283.606	283.221	282.903	282.645	282.443	282.295	282.198	282.149
289.254	288.103	287.100	286.227	285.471	284.819	284.259	283.783	283.382	283.050	282.782	282.572	282.418	282.317	282.267
287.614	286.652	285.813	285.083	284.451	283.906	283.438	283.040	282.705	282.427	282.203	282.028	281.899	281.814	281.772
288.436	287.379	286.458	285.657	284.962	284.363	283.849	283.412	283.044	282.740	282.493	282.301	282.159	282.066	282.020
285.968	285.195	284.522	283.936	283.428	282.990	282.614	282.294	282.025	281.802	281.622	281.481	281.378	281.310	281.276
289.610	288.418	287.379	286.475	285.692	285.017	284.437	283.944	283.529	283.186	282.908	282.691	282.531	282.426	282.374
292.765	291.211	289.855	288.676	287.655	286.773	286.017	285.374	284.833	284.384	284.022	283.739	283.530	283.393	283.325
297.186	295.123	293.324	291.760	290.404	289.234	288.231	287.377	286.659	286.064	285.582	285.207	284.930	284.748	284.658
298.646	296.415	294.470	292.778	291.312	290.047	288.962	288.039	287.262	286.619	286.098	285.692	285.393	285.196	285.099
292.957	291.380	290.006	288.810	287.774	286.880	286.113	285.461	284.912	284.457	284.089	283.802	283.591	283.452	283.383
298.157	295.982	294.086	292.437	291.008	289.774	288.717	287.817	287.060	286.432	285.925	285.529	285.238	285.046	284.951
298.539	296.320	294.385	292.703	291.245	289.987	288.908	287.990	287.217	286.578	286.060	285.656	285.359	285.163	285.066
296.116	294.176	292.484	291.013	289.739	288.639	287.695	286.892	286.217	285.657	285.205	284.851	284.591	284.421	284.336
294.013	292.315	290.834	289.547	288.431	287.468	286.642	285.939	285.348	284.858	284.462	284.153	283.925	283.776	283.702
298.062	295.898	294.011	292.371	290.949	289.722	288.669	287.774	287.021	286.397	285.892	285.498	285.208	285.017	284.923
296.143	294.199	292.505	291.032	289.755	288.653	287.708	286.904	286.228	285.667	285.214	284.860	284.600	284.429	284.344
293.440	291.808	290.385	289.147	288.075	287.149	286.355	285.680	285.111	284.641	284.260	283.963	283.744	283.600	283.529
296.565	294.573	292.837	291.327	290.018	288.889	287.920	287.096	286.402	285.828	285.363	285.001	284.734	284.558	284.471
299.479	297.152	295.123	293.359	291.830	290.511	289.379	288.416	287.606	286.935	286.392	285.968	285.657	285.452	285.350
295.621	293.737	292.095	290.668	289.430	288.363	287.447	286.668	286.012	285.469	285.030	284.687	284.434	284.269	284.186
294.336	292.601	291.088	289.772	288.632	287.648	286.804	286.086	285.481	284.981	284.576	284.260	284.028	283.875	283.799
294.414	292.669	291.149	289.826	288.680	287.691	286.843	286.121	285.513	285.011	284.604	284.286	284.052	283.899	283.822
289.592	288.402	287.365	286.463	285.681	285.007	284.428	283.936	283.522	283.179	282.901	282.685	282.525	282.420	282.368
289.300	288.144	287.136	286.259	285.500	284.844	284.282	283.804	283.401	283.068	282.798	282.588	282.433	282.331	282.280
289.486	288.309	287.282	286.389	285.616	284.948	284.375	283.888	283.478	283.139	282.864	282.650	282.492	282.388	282.337
291.163	289.792	288.598	287.559	286.658	285.881	285.215	284.648	284.171	283.776	283.456	283.206	283.023	282.902	282.842
291.466	290.061	288.836	287.770	286.847	286.050	285.367	284.785	284.296	283.891	283.563	283.307	283.119	282.995	282.934
291.930	290.471	289.200	288.094	287.135	286.308	285.599	284.995	284.488	284.067	283.727	283.461	283.266	283.137	283.074
294.007	292.309	290.829	289.542	288.427	287.464	286.639	285.936	285.345	284.856	284.460	284.151	283.923	283.774	283.700
290.218	288.956	287.856	286.900	286.071	285.355	284.742	284.220	283.780	283.417	283.122	282.893	282.724	282.612	282.557
293.213	291.607	290.206	288.988	287.933	287.022	286.241	285.577	285.017	284.554	284.180	283.887	283.672	283.530	283.460
292.328	290.824	289.512	288.372	287.383	286.530	285.798	285.176	284.652	284.218	283.867	283.593	283.392	283.259	283.194
288.906	287.795	286.827	285.985	285.255	284.625	284.085	283.625	283.238	282.918	282.659	282.457	282.308	282.210	282.162
290.252	288.986	287.883	286.924	286.092	285.374	284.759	284.235	283.794	283.430	283.134	282.904	282.734	282.623	282.568
295.861	293.950	292.284	290.835	289.580	288.496	287.567	286.776	286.111	285.560	285.115	284.767	284.511	284.342	284.259
298.397	296.194	294.274	292.604	291.157	289.908	288.837	287.926	287.159	286.524	286.010	285.609	285.314	285.120	285.023
292.043	290.571	289.288	288.173	287.206	286.371	285.656	285.047	284.534	284.110	283.767	283.499	283.302	283.172	283.108
287.283	286.359	285.554	284.853	284.246	283.722	283.272	282.890	282.568	282.302	282.086	281.918	281.794	281.713	281.672
285.726	284.981	284.332	283.767	283.277	282.855	282.493	282.184	281.925	281.710	281.537	281.401	281.301	281.235	281.203
285.795	285.042	284.386	283.815	283.320	282.894	282.527	282.216	281.954	281.737	281.561	281.424	281.323	281.257	281.224
286.859	285.984	285.221	284.557	283.982	283.486	283.060	282.698	282.393	282.141	281.936	281.777	281.660	281.583	281.544
286.158	285.363	284.671	284.068	283.546	283.095	282.709	282.380	282.103	281.874	281.689	281.544	281.438	281.368	281.333
285.604	284.873	284.236	283.682	283.201	282.787	282.431	282.129	281.875	281.664	281.493	281.360	281.262	281.198	281.166
285.675	284.936	284.292	283.731	283.246	282.827	282.467	282.161	281.904	281.691	281.519	281.384	281.285	281.220	281.187
284.851	284.207	283.645	283.156	282.733	282.368	282.054	281.788	281.563	281.378	281.227	281.110	281.024	280.967	280.939
287.953	286.952	286.079	285.320	284.662	284.095	283.608	283.193	282.845	282.556	282.323	282.140	282.006	281.918	281.874
286.790	285.923	285.166	284.509	283.939	283.447	283.025	282.666	282.364	282.114	281.912	281.754	281.638	281.561	281.524
288.860	287.755	286.791	285.953	285.226	284.600	284.062	283.605	283.220	282.901	282.643	282.442	282.294	282.196	282.148
292.657	291.114	289.770	288.601	287.587	286.713	285.963	285.325	284.788	284.343	283.983	283.702	283.496	283.360	283.293
290.099	288.851	287.763	286.817	285.997	285.289	284.682	284.166	283.731	283.372	283.080	282.853	282.686	282.576	282.521
286.317	285.504	284.795	284.179	283.645	283.184	282.788	282.452	282.169	281.935	281.745	281.597	281.488	281.416	281.381
287.205	286.290	285.492	284.799	284.197	283.678	283.233	282.855	282.536	282.272	282.059	281.892	281.769	281.689	281.649
290.600	289.294	288.156	287.166	286.308	285.568	284.933	284.393	283.938	283.562	283.257	283.019	282.844	282.729	282.672
