V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
300.339	297.214	294.490	292.122	290.069	288.297	286.778	285.485	284.397	283.496	282.767	282.199	281.780	281.505	281.368
299.242	296.244	293.630	291.357	289.387	287.687	286.228	284.988	283.944	283.080	282.380	281.834	281.433	281.168	281.037
290.817	288.787	287.018	285.480	284.147	282.997	282.010	281.170	280.464	279.879	279.406	279.036	278.764	278.585	278.497
286.244	284.741	283.431	282.291	281.304	280.452	279.721	279.099	278.575	278.142	277.791	277.518	277.316	277.184	277.118
282.662	281.571	280.620	279.792	279.076	278.457	277.927	277.475	277.095	276.781	276.526	276.328	276.182	276.085	276.038
281.526	280.566	279.728	279.000	278.369	277.825	277.358	276.961	276.626	276.349	276.125	275.951	275.822	275.737	275.695
279.707	278.956	278.301	277.732	277.238	276.813	276.447	276.137	275.875	275.659	275.483	275.347	275.246	275.180	275.147
279.989	279.206	278.523	277.929	277.414	276.970	276.589	276.264	275.992	275.766	275.583	275.440	275.335	275.266	275.232
279.925	279.149	278.472	277.884	277.374	276.934	276.556	276.235	275.965	275.741	275.560	275.419	275.315	275.247	275.213
280.271	279.455	278.744	278.125	277.589	277.126	276.730	276.392	276.108	275.873	275.682	275.534	275.424	275.353	275.317
282.334	281.281	280.363	279.564	278.872	278.275	277.763	277.327	276.960	276.656	276.411	276.219	276.078	275.985	275.939
287.114	285.511	284.113	282.898	281.845	280.936	280.156	279.493	278.935	278.472	278.098	277.807	277.592	277.450	277.380
289.190	287.348	285.742	284.346	283.136	282.091	281.195	280.433	279.792	279.261	278.831	278.496	278.249	278.087	278.006
291.430	289.330	287.500	285.908	284.529	283.338	282.317	281.448	280.717	280.112	279.622	279.240	278.959	278.774	278.682
288.475	286.716	285.182	283.847	282.691	281.693	280.838	280.109	279.497	278.990	278.579	278.259	278.023	277.868	277.791
286.562	285.022	283.680	282.513	281.501	280.628	279.880	279.242	278.706	278.263	277.903	277.623	277.417	277.281	277.214
285.996	284.521	283.236	282.118	281.149	280.313	279.596	278.986	278.473	278.048	277.704	277.435	277.238	277.108	277.043
284.344	283.059	281.940	280.966	280.122	279.394	278.769	278.237	277.790	277.420	277.120	276.886	276.714	276.601	276.545
282.373	281.315	280.393	279.591	278.896	278.297	277.782	277.344	276.976	276.671	276.425	276.232	276.090	275.997	275.951
283.069	281.931	280.939	280.077	279.329	278.684	278.131	277.660	277.264	276.936	276.670	276.463	276.311	276.210	276.161
284.395	283.105	281.980	281.002	280.154	279.422	278.795	278.261	277.811	277.439	277.139	276.904	276.731	276.617	276.561
283.571	282.376	281.333	280.427	279.641	278.964	278.382	277.887	277.471	277.126	276.848	276.630	276.470	276.364	276.312
281.825	280.831	279.963	279.209	278.556	277.992	277.508	277.096	276.750	276.463	276.231	276.050	275.917	275.829	275.786
282.133	281.103	280.205	279.424	278.747	278.163	277.662	277.236	276.877	276.580	276.340	276.152	276.014	275.923	275.878
284.184	282.918	281.815	280.855	280.023	279.305	278.689	278.165	277.724	277.359	277.064	276.834	276.664	276.552	276.497
281.686	280.707	279.854	279.112	278.469	277.914	277.438	277.033	276.692	276.410	276.182	276.004	275.873	275.786	275.744
283.711	282.499	281.443	280.524	279.728	279.041	278.452	277.950	277.529	277.179	276.897	276.676	276.514	276.407	276.354
283.453	282.271	281.240	280.344	279.568	278.897	278.323	277.834	277.422	277.081	276.806	276.590	276.432	276.328	276.276
283.279	282.117	281.104	280.223	279.459	278.801	278.236	277.755	277.350	277.015	276.744	276.533	276.377	276.275	276.224
283.052	281.916	280.926	280.065	279.319	278.675	278.122	277.652	277.257	276.929	276.664	276.458	276.305	276.205	276.156
284.946	283.593	282.412	281.386	280.497	279.729	279.071	278.510	278.039	277.649	277.333	277.087	276.905	276.786	276.727
283.227	282.071	281.063	280.187	279.427	278.772	278.210	277.731	277.329	276.996	276.726	276.516	276.361	276.259	276.208
284.829	283.489	282.321	281.304	280.424	279.664	279.012	278.457	277.991	277.604	277.292	277.048	276.868	276.750	276.691
287.887	286.195	284.720	283.437	282.325	281.366	280.543	279.843	279.254	278.766	278.371	278.063	277.837	277.687	277.614
289.232	287.385	285.775	284.375	283.162	282.115	281.216	280.452	279.809	279.277	278.846	278.510	278.262	278.100	278.019
288.600	286.826	285.279	283.934	282.768	281.763	280.900	280.166	279.548	279.037	278.623	278.300	278.062	277.906	277.828
287.153	285.546	284.144	282.925	281.869	280.957	280.176	279.510	278.951	278.487	278.112	277.820	277.604	277.462	277.392
288.256	286.522	285.010	283.695	282.555	281.571	280.728	280.010	279.406	278.906	278.502	278.186	277.953	277.801	277.725
286.562	285.022	283.680	282.513	281.501	280.628	279.880	279.242	278.706	278.263	277.903	277.623	277.417	277.281	277.214
286.902	285.323	283.947	282.750	281.712	280.817	280.050	279.396	278.847	278.392	278.023	277.736	277.524	277.385	277.316
286.319	284.807	283.489	282.343	281.350	280.493	279.758	279.132	278.606	278.170	277.818	277.542	277.340	277.207	277.141
287.301	285.676	284.260	283.028	281.961	281.040	280.249	279.577	279.012	278.543	278.164	277.868	277.651	277.508	277.437
291.579	289.462	287.617	286.012	284.621	283.421	282.392	281.516	280.779	280.169	279.675	279.289	279.006	278.819	278.727
289.878	287.957	286.282	284.826	283.564	282.474	281.540	280.745	280.076	279.522	279.074	278.724	278.467	278.298	278.214
288.478	286.718	285.183	283.849	282.692	281.695	280.839	280.110	279.498	278.990	278.580	278.259	278.023	277.868	277.792
288.790	286.994	285.428	284.067	282.886	281.868	280.995	280.252	279.627	279.109	278.690	278.363	278.122	277.964	277.886
287.560	285.905	284.463	283.209	282.122	281.184	280.379	279.695	279.119	278.642	278.256	277.955	277.733	277.587	277.515
288.120	286.401	284.903	283.600	282.470	281.496	280.660	279.949	279.350	278.855	278.454	278.141	277.910	277.759	277.684
287.094	285.493	284.097	282.884	281.832	280.924	280.146	279.483	278.926	278.465	278.091	277.800	277.585	277.444	277.374
286.355	284.839	283.518	282.369	281.373	280.513	279.776	279.149	278.621	278.184	277.830	277.554	277.351	277.218	277.152
286.645	285.096	283.746	282.571	281.553	280.675	279.921	279.280	278.741	278.294	277.933	277.651	277.443	277.307	277.239
289.741	287.836	286.175	284.730	283.478	282.398	281.471	280.683	280.020	279.470	279.026	278.679	278.424	278.256	278.172
289.505	287.627	285.990	284.566	283.332	282.267	281.353	280.576	279.922	279.381	278.943	278.601	278.349	278.184	278.101
291.092	289.031	287.235	285.672	284.318	283.150	282.148	281.295	280.578	279.983	279.503	279.128	278.851	278.670	278.580
294.366	291.929	289.804	287.956	286.354	284.972	283.787	282.779	281.930	281.227	280.659	280.215	279.888	279.674	279.567
297.205	294.441	292.031	289.936	288.120	286.553	285.209	284.065	283.103	282.306	281.661	281.158	280.787	280.544	280.423
293.081	290.791	288.795	287.059	285.555	284.257	283.143	282.196	281.399	280.739	280.205	279.788	279.481	279.280	279.180
290.320	288.348	286.629	285.134	283.838	282.720	281.761	280.945	280.259	279.690	279.230	278.871	278.607	278.433	278.347
290.229	288.267	286.557	285.070	283.781	282.669	281.715	280.904	280.221	279.656	279.198	278.841	278.578	278.405	278.320
290.773	288.749	286.985	285.450	284.120	282.973	281.988	281.151	280.446	279.863	279.390	279.022	278.751	278.572	278.484
290.498	288.505	286.768	285.258	283.949	282.819	281.850	281.026	280.332	279.758	279.293	278.930	278.663	278.488	278.401
290.726	288.707	286.948	285.417	284.091	282.946	281.965	281.129	280.426	279.845	279.374	279.006	278.736	278.558	278.470
287.354	285.724	284.302	283.066	281.994	281.069	280.276	279.602	279.034	278.564	278.183	277.886	277.668	277.524	277.453
286.155	284.662	283.361	282.229	281.248	280.402	279.676	279.058	278.538	278.108	277.760	277.488	277.288	277.156	277.091
289.287	287.434	285.818	284.413	283.196	282.145	281.244	280.477	279.832	279.298	278.865	278.528	278.280	278.116	278.036
288.901	287.092	285.516	284.144	282.956	281.930	281.051	280.302	279.673	279.151	278.729	278.400	278.158	277.998	277.919
288.895	287.087	285.510	284.140	282.952	281.927	281.047	280.299	279.670	279.149	278.727	278.398	278.156	277.996	277.917
287.457	285.815	284.383	283.137	282.058	281.127	280.328	279.648	279.076	278.603	278.220	277.921	277.700	277.556	277.484
286.885	285.308	283.933	282.738	281.702	280.808	280.041	279.389	278.840	278.385	278.017	277.730	277.519	277.380	277.311
287.665	285.999	284.546	283.282	282.187	281.242	280.432	279.742	279.162	278.682	278.293	277.990	277.766	277.619	277.547
287.408	285.771	284.344	283.103	282.027	281.099	280.303	279.626	279.056	278.584	278.202	277.904	277.685	277.541	277.469
287.461	285.818	284.385	283.140	282.060	281.128	280.329	279.650	279.078	278.604	278.221	277.922	277.701	277.557	277.485
286.878	285.302	283.928	282.733	281.698	280.804	280.038	279.386	278.837	278.383	278.015	277.728	277.517	277.378	277.309
286.042	284.562	283.272	282.150	281.178	280.339	279.619	279.007	278.492	278.065	277.720	277.450	277.252	277.122	277.057
288.132	286.411	284.912	283.608	282.477	281.502	280.665	279.954	279.355	278.859	278.458	278.144	277.914	277.762	277.687
288.839	287.038	285.467	284.101	282.917	281.896	281.020	280.274	279.647	279.128	278.707	278.379	278.138	277.979	277.901
288.969	287.153	285.569	284.192	282.998	281.968	281.085	280.333	279.701	279.177	278.753	278.423	278.179	278.019	277.940
288.613	286.837	285.289	283.943	282.777	281.770	280.906	280.172	279.554	279.042	278.628	278.304	278.066	277.910	277.832
287.948	286.249	284.768	283.480	282.363	281.400	280.574	279.871	279.279	278.789	278.393	278.083	277.856	277.706	277.632
287.897	286.204	284.728	283.444	282.332	281.372	280.548	279.848	279.258	278.770	278.375	278.067	277.840	277.691	277.617
287.883	286.192	284.717	283.435	282.323	281.364	280.541	279.841	279.252	278.765	278.370	278.062	277.835	277.686	277.612
286.177	284.681	283.378	282.244	281.262	280.414	279.687	279.068	278.547	278.116	277.767	277.495	277.295	277.163	277.098
287.736	286.061	284.601	283.332	282.231	281.282	280.467	279.774	279.191	278.709	278.318	278.013	277.789	277.641	277.568
286.697	285.142	283.786	282.607	281.585	280.703	279.947	279.304	278.762	278.314	277.951	277.668	277.460	277.323	277.255
285.259	283.869	282.658	281.604	280.691	279.903	279.227	278.652	278.168	277.768	277.444	277.190	277.004	276.882	276.821
285.302	283.907	282.691	281.634	280.717	279.927	279.248	278.671	278.186	277.784	277.458	277.205	277.018	276.895	276.834
286.253	284.749	283.438	282.298	281.309	280.456	279.725	279.103	278.579	278.145	277.795	277.521	277.319	277.187	277.121
285.493	284.077	282.842	281.768	280.837	280.034	279.345	278.758	278.265	277.857	277.526	277.268	277.078	276.954	276.892
286.619	285.072	283.725	282.552	281.536	280.660	279.908	279.268	278.730	278.284	277.923	277.642	277.435	277.299	277.231
285.812	284.359	283.092	281.990	281.035	280.211	279.504	278.903	278.397	277.978	277.639	277.374	277.179	277.051	276.988
284.992	283.633	282.448	281.418	280.525	279.754	279.093	278.531	278.058	277.666	277.349	277.102	276.920	276.800	276.740
284.949	283.594	282.414	281.388	280.498	279.730	279.072	278.511	278.040	277.650	277.334	277.087	276.906	276.787	276.727
284.704	283.378	282.222	281.217	280.346	279.594	278.949	278.400	277.939	277.557	277.247	277.006	276.828	276.711	276.654
286.568	285.028	283.685	282.517	281.505	280.632	279.883	279.245	278.709	278.265	277.906	277.625	277.419	277.283	277.216
284.710	283.383	282.227	281.221	280.349	279.597	278.952	278.403	277.941	277.559	277.249	277.008	276.830	276.713	276.655
283.990	282.746	281.662	280.719	279.902	279.196	278.592	278.077	277.644	277.285	276.995	276.769	276.602	276.493	276.438
284.151	282.889	281.788	280.831	280.002	279.286	278.672	278.150	277.711	277.347	277.052	276.822	276.653	276.542	276.487
285.603	284.174	282.928	281.844	280.905	280.095	279.400	278.808	278.310	277.898	277.565	277.305	277.113	276.987	276.925
284.081	282.826	281.733	280.782	279.958	279.247	278.637	278.118	277.682	277.320	277.027	276.799	276.631	276.521	276.466
284.973	283.616	282.433	281.405	280.513	279.744	279.084	278.523	278.050	277.659	277.343	277.095	276.914	276.794	276.735
284.046	282.796	281.706	280.758	279.937	279.228	278.620	278.103	277.667	277.307	277.015	276.788	276.620	276.510	276.455
283.091	281.951	280.957	280.092	279.343	278.696	278.142	277.670	277.273	276.944	276.678	276.470	276.318	276.217	276.167
282.162	281.129	280.228	279.444	278.765	278.179	277.677	277.249	276.889	276.591	276.350	276.162	276.023	275.932	275.887
282.908	281.789	280.813	279.964	279.229	278.594	278.050	277.587	277.197	276.875	276.613	276.410	276.260	276.161	276.112
282.752	281.651	280.691	279.856	279.132	278.507	277.972	277.516	277.133	276.815	276.558	276.358	276.210	276.113	276.065
281.810	280.817	279.951	279.198	278.546	277.983	277.500	277.089	276.744	276.457	276.226	276.045	275.912	275.824	275.781
281.551	280.588	279.748	279.018	278.385	277.839	277.370	276.972	276.637	276.359	276.134	275.959	275.830	275.745	275.703
282.942	281.819	280.840	279.988	279.250	278.613	278.067	277.602	277.211	276.888	276.626	276.421	276.271	276.172	276.122
281.524	280.564	279.727	278.999	278.368	277.824	277.357	276.960	276.626	276.349	276.125	275.950	275.821	275.737	275.695
282.665	281.574	280.623	279.795	279.078	278.459	277.929	277.477	277.097	276.782	276.528	276.329	276.183	276.087	276.039
281.648	280.674	279.824	279.086	278.446	277.893	277.419	277.016	276.677	276.396	276.169	275.991	275.861	275.775	275.732
282.846	281.734	280.764	279.921	279.190	278.560	278.019	277.559	277.172	276.851	276.592	276.389	276.240	276.142	276.093
282.121	281.092	280.195	279.415	278.739	278.156	277.656	277.230	276.872	276.575	276.336	276.148	276.010	275.920	275.875
281.730	280.746	279.889	279.143	278.496	277.939	277.460	277.053	276.711	276.427	276.198	276.018	275.887	275.800	275.757
280.804	279.926	279.162	278.497	277.920	277.423	276.996	276.633	276.328	276.075	275.870	275.711	275.593	275.516	275.478
282.520	281.446	280.509	279.694	278.988	278.379	277.856	277.411	277.037	276.727	276.477	276.281	276.137	276.042	275.995
282.496	281.424	280.489	279.677	278.972	278.365	277.844	277.400	277.027	276.718	276.468	276.273	276.129	276.035	275.988
281.940	280.932	280.053	279.289	278.627	278.055	277.565	277.148	276.797	276.507	276.272	276.088	275.953	275.864	275.820
280.873	279.988	279.216	278.545	277.963	277.461	277.031	276.665	276.357	276.101	275.895	275.734	275.615	275.537	275.498
281.392	280.447	279.623	278.907	278.286	277.750	277.291	276.900	276.571	276.299	276.078	275.906	275.780	275.696	275.655
280.827	279.947	279.180	278.513	277.935	277.436	277.008	276.644	276.338	276.084	275.879	275.719	275.601	275.523	275.485
281.796	280.805	279.940	279.189	278.538	277.975	277.493	277.083	276.738	276.452	276.221	276.040	275.908	275.820	275.777
281.454	280.502	279.672	278.950	278.325	277.785	277.322	276.928	276.596	276.322	276.100	275.927	275.799	275.715	275.674
281.463	280.510	279.679	278.957	278.331	277.790	277.327	276.932	276.600	276.326	276.103	275.930	275.802	275.718	275.676
279.947	279.169	278.490	277.899	277.388	276.946	276.568	276.245	275.974	275.750	275.568	275.426	275.322	275.253	275.219
279.404	278.688	278.063	277.520	277.050	276.644	276.295	275.999	275.750	275.543	275.376	275.246	275.150	275.087	275.056
281.435	280.485	279.657	278.937	278.313	277.774	277.313	276.920	276.589	276.315	276.093	275.920	275.793	275.710	275.668
281.426	280.477	279.650	278.931	278.307	277.769	277.308	276.915	276.585	276.311	276.090	275.917	275.790	275.707	275.665
279.802	279.040	278.376	277.798	277.298	276.866	276.495	276.180	275.914	275.695	275.517	275.378	275.276	275.209	275.176
279.287	278.585	277.972	277.439	276.977	276.579	276.237	275.946	275.702	275.499	275.335	275.207	275.113	275.051	275.020
279.428	278.709	278.082	277.537	277.065	276.657	276.308	276.010	275.760	275.552	275.385	275.254	275.158	275.094	275.063
279.361	278.650	278.030	277.490	277.023	276.620	276.274	275.980	275.732	275.527	275.361	275.232	275.136	275.074	275.043
279.611	278.871	278.226	277.665	277.179	276.759	276.399	276.093	275.835	275.622	275.449	275.315	275.215	275.150	275.118
279.379	278.666	278.044	277.503	277.035	276.630	276.283	275.988	275.740	275.534	275.368	275.238	275.142	275.079	275.048
280.066	279.274	278.583	277.982	277.462	277.012	276.627	276.299	276.023	275.795	275.610	275.466	275.360	275.290	275.255
280.008	279.223	278.538	277.942	277.426	276.980	276.598	276.273	275.999	275.773	275.590	275.447	275.341	275.272	275.238
279.782	279.022	278.360	277.784	277.285	276.854	276.485	276.170	275.906	275.687	275.510	275.371	275.270	275.203	275.170
279.304	278.599	277.985	277.450	276.987	276.588	276.245	275.954	275.708	275.505	275.341	275.213	275.118	275.056	275.025
278.994	278.325	277.742	277.234	276.795	276.415	276.090	275.813	275.580	275.388	275.231	275.110	275.020	274.961	274.932
278.715	278.078	277.523	277.040	276.622	276.260	275.951	275.687	275.465	275.282	275.133	275.017	274.932	274.876	274.848
278.868	278.214	277.643	277.147	276.717	276.346	276.027	275.756	275.529	275.340	275.187	275.068	274.980	274.923	274.894
278.443	277.837	277.309	276.850	276.452	276.109	275.814	275.564	275.353	275.178	275.037	274.927	274.846	274.792	274.766
277.509	277.011	276.577	276.199	275.872	275.589	275.347	275.141	274.967	274.824	274.707	274.617	274.550	274.506	274.484
276.588	276.196	275.854	275.556	275.299	275.076	274.886	274.723	274.587	274.474	274.382	274.311	274.258	274.224	274.206
277.357	276.877	276.458	276.093	275.777	275.505	275.271	275.072	274.904	274.766	274.654	274.566	274.502	274.459	274.438
276.867	276.442	276.073	275.751	275.472	275.231	275.025	274.850	274.702	274.579	274.480	274.403	274.346	274.309	274.290
276.570	276.180	275.840	275.544	275.288	275.066	274.877	274.715	274.579	274.467	274.376	274.305	274.253	274.218	274.201
276.453	276.077	275.748	275.463	275.215	275.001	274.818	274.662	274.531	274.422	274.335	274.266	274.215	274.182	274.166
276.958	276.523	276.144	275.814	275.529	275.282	275.071	274.891	274.739	274.614	274.513	274.434	274.375	274.337	274.318
276.714	276.307	275.953	275.644	275.377	275.146	274.949	274.780	274.639	274.521	274.427	274.352	274.298	274.262	274.244
276.285	275.928	275.616	275.345	275.110	274.908	274.734	274.586	274.462	274.358	274.275	274.210	274.162	274.131	274.115
275.621	275.340	275.095	274.882	274.697	274.538	274.401	274.285	274.187	274.106	274.041	273.989	273.952	273.927	273.915
275.087	274.868	274.676	274.510	274.365	274.241	274.134	274.043	273.967	273.903	273.852	273.812	273.783	273.763	273.754
276.032	275.704	275.418	275.169	274.953	274.767	274.607	274.471	274.357	274.262	274.186	274.126	274.082	274.053	274.039
275.539	275.267	275.031	274.825	274.646	274.492	274.360	274.248	274.153	274.075	274.012	273.962	273.926	273.902	273.890
276.673	276.271	275.920	275.615	275.351	275.123	274.928	274.762	274.622	274.506	274.412	274.339	274.285	274.249	274.232
275.993	275.669	275.387	275.141	274.928	274.745	274.587	274.453	274.341	274.247	274.172	274.113	274.070	274.041	274.027
276.030	275.702	275.416	275.167	274.951	274.765	274.606	274.470	274.356	274.261	274.185	274.125	274.081	274.052	274.038
275.082	274.863	274.672	274.506	274.362	274.238	274.132	274.041	273.965	273.902	273.851	273.811	273.781	273.762	273.752
274.718	274.541	274.387	274.252	274.136	274.036	273.949	273.876	273.814	273.763	273.722	273.690	273.666	273.650	273.643
275.049	274.834	274.646	274.483	274.342	274.220	274.115	274.026	273.951	273.889	273.839	273.800	273.771	273.752	273.742
274.830	274.640	274.475	274.331	274.206	274.098	274.005	273.927	273.861	273.806	273.762	273.727	273.701	273.685	273.676
274.745	274.565	274.408	274.271	274.153	274.050	273.963	273.888	273.825	273.773	273.731	273.699	273.674	273.659	273.651
274.929	274.727	274.552	274.399	274.267	274.153	274.055	273.971	273.901	273.843	273.796	273.760	273.733	273.715	273.706
275.436	275.176	274.950	274.753	274.582	274.435	274.309	274.201	274.111	274.036	273.975	273.928	273.893	273.870	273.859
275.029	274.816	274.631	274.469	274.329	274.209	274.105	274.017	273.943	273.881	273.832	273.793	273.764	273.746	273.736
273.713	273.652	273.598	273.551	273.511	273.476	273.446	273.421	273.399	273.381	273.367	273.356	273.348	273.342	273.340
274.226	274.106	274.001	273.909	273.830	273.762	273.703	273.653	273.611	273.576	273.548	273.526	273.510	273.499	273.494
274.318	274.187	274.073	273.973	273.887	273.813	273.749	273.695	273.649	273.611	273.581	273.557	273.539	273.528	273.522
275.922	275.606	275.331	275.092	274.884	274.705	274.552	274.421	274.311	274.220	274.147	274.089	274.047	274.019	274.006
275.833	275.528	275.261	275.030	274.829	274.656	274.507	274.381	274.275	274.187	274.116	274.060	274.019	273.992	273.979
274.766	274.583	274.424	274.285	274.165	274.062	273.973	273.898	273.834	273.781	273.739	273.705	273.681	273.665	273.657
274.183	274.067	273.966	273.879	273.803	273.737	273.681	273.633	273.593	273.560	273.533	273.512	273.496	273.486	273.481
274.245	274.123	274.016	273.923	273.842	273.772	273.713	273.662	273.619	273.584	273.555	273.533	273.516	273.505	273.500
273.476	273.442	273.412	273.386	273.364	273.344	273.328	273.313	273.301	273.291	273.283	273.277	273.273	273.270	273.268
272.938	272.966	272.990	273.011	273.029	273.045	273.058	273.070	273.079	273.087	273.094	273.099	273.102	273.105	273.106
272.988	273.010	273.029	273.046	273.060	273.072	273.083	273.092	273.100	273.106	273.111	273.115	273.118	273.120	273.121
274.569	274.409	274.270	274.148	274.043	273.952	273.875	273.808	273.753	273.707	273.669	273.640	273.619	273.605	273.598
275.188	274.957	274.755	274.580	274.428	274.297	274.185	274.089	274.008	273.942	273.888	273.846	273.815	273.794	273.784
275.949	275.630	275.352	275.111	274.901	274.721	274.566	274.434	274.323	274.231	274.157	274.098	274.056	274.028	274.014
274.957	274.752	274.574	274.419	274.284	274.168	274.069	273.984	273.913	273.854	273.806	273.769	273.741	273.723	273.714
275.250	275.011	274.804	274.623	274.466	274.331	274.215	274.117	274.034	273.965	273.910	273.866	273.834	273.813	273.803
275.983	275.660	275.379	275.134	274.922	274.740	274.583	274.449	274.337	274.244	274.168	274.110	274.067	274.038	274.024
274.442	274.296	274.170	274.060	273.964	273.882	273.811	273.751	273.700	273.658	273.624	273.598	273.578	273.566	273.559
273.672	273.615	273.566	273.523	273.485	273.453	273.426	273.402	273.382	273.366	273.353	273.342	273.335	273.330	273.327
274.336	274.203	274.087	273.986	273.898	273.823	273.758	273.703	273.656	273.618	273.587	273.563	273.545	273.533	273.527
275.581	275.305	275.064	274.854	274.673	274.516	274.381	274.267	274.171	274.091	274.027	273.976	273.939	273.915	273.903
274.811	274.623	274.460	274.317	274.194	274.087	273.996	273.918	273.853	273.799	273.755	273.721	273.695	273.679	273.671
273.752	273.686	273.629	273.578	273.535	273.498	273.466	273.438	273.415	273.396	273.381	273.369	273.360	273.354	273.351
274.668	274.497	274.347	274.217	274.105	274.008	273.924	273.853	273.794	273.744	273.704	273.673	273.650	273.635	273.627
274.328	274.196	274.081	273.980	273.893	273.818	273.754	273.699	273.653	273.615	273.584	273.560	273.542	273.531	273.525
273.661	273.606	273.557	273.515	273.479	273.447	273.420	273.397	273.378	273.362	273.349	273.339	273.331	273.326	273.324
274.703	274.528	274.375	274.242	274.127	274.027	273.942	273.869	273.808	273.758	273.717	273.685	273.661	273.646	273.638
275.631	275.348	275.103	274.889	274.703	274.543	274.406	274.289	274.191	274.110	274.044	273.993	273.955	273.930	273.918
269.700	270.101	270.449	270.753	271.016	271.242	271.437	271.602	271.742	271.857	271.950	272.023	272.077	272.112	272.130
272.637	272.699	272.753	272.801	272.842	272.877	272.907	272.933	272.955	272.973	272.987	272.998	273.007	273.012	273.015
277.958	277.408	276.929	276.512	276.151	275.839	275.571	275.344	275.152	274.994	274.866	274.766	274.692	274.643	274.619
277.505	277.007	276.573	276.196	275.869	275.587	275.345	275.139	274.965	274.822	274.706	274.615	274.548	274.505	274.483
277.279	276.807	276.396	276.038	275.728	275.461	275.231	275.036	274.872	274.736	274.626	274.540	274.477	274.435	274.415
278.864	278.209	277.639	277.143	276.714	276.343	276.025	275.754	275.527	275.338	275.185	275.066	274.979	274.921	274.893
279.656	278.911	278.261	277.696	277.207	276.784	276.422	276.113	275.854	275.639	275.465	275.330	275.230	275.164	275.132
276.599	276.206	275.863	275.564	275.306	275.083	274.891	274.728	274.591	274.478	274.386	274.314	274.262	274.227	274.210
275.014	274.803	274.619	274.459	274.320	274.200	274.098	274.010	273.937	273.876	273.826	273.788	273.760	273.741	273.732
274.788	274.603	274.441	274.301	274.179	274.074	273.984	273.908	273.843	273.790	273.747	273.713	273.688	273.672	273.664
273.995	273.901	273.819	273.748	273.686	273.633	273.587	273.548	273.516	273.489	273.467	273.450	273.437	273.429	273.425
271.844	271.998	272.132	272.248	272.349	272.436	272.510	272.574	272.627	272.671	272.707	272.735	272.756	272.769	272.776
273.543	273.501	273.464	273.432	273.405	273.381	273.361	273.343	273.329	273.317	273.307	273.299	273.294	273.290	273.288
271.505	271.697	271.865	272.011	272.138	272.247	272.340	272.420	272.487	272.542	272.587	272.622	272.648	272.665	272.674
271.403	271.607	271.785	271.940	272.074	272.190	272.289	272.374	272.445	272.504	272.551	272.589	272.616	272.634	272.643
271.505	271.697	271.865	272.011	272.138	272.247	272.340	272.420	272.487	272.542	272.587	272.622	272.648	272.665	272.674
273.995	273.901	273.819	273.748	273.686	273.633	273.587	273.548	273.516	273.489	273.467	273.450	273.437	273.429	273.425
268.901	269.393	269.822	270.195	270.518	270.797	271.037	271.240	271.411	271.553	271.668	271.758	271.824	271.867	271.888
273.656	273.601	273.553	273.511	273.475	273.444	273.417	273.395	273.375	273.360	273.347	273.337	273.329	273.325	273.322
273.429	273.400	273.375	273.353	273.334	273.318	273.304	273.292	273.282	273.274	273.267	273.262	273.258	273.255	273.254
273.101	273.110	273.118	273.124	273.130	273.135	273.140	273.143	273.146	273.149	273.151	273.153	273.154	273.155	273.155
271.618	271.797	271.954	272.090	272.208	272.310	272.397	272.471	272.534	272.585	272.627	272.660	272.684	272.700	272.708
273.543	273.501	273.464	273.432	273.405	273.381	273.361	273.343	273.329	273.317	273.307	273.299	273.294	273.290	273.288
277.279	276.807	276.396	276.038	275.728	275.461	275.231	275.036	274.872	274.736	274.626	274.540	274.477	274.435	274.415
280.448	279.612	278.883	278.249	277.699	277.225	276.818	276.472	276.181	275.940	275.745	275.593	275.481	275.407	275.370
278.297	277.709	277.195	276.749	276.362	276.028	275.741	275.498	275.293	275.123	274.986	274.878	274.799	274.748	274.722
276.146	275.805	275.507	275.248	275.024	274.830	274.664	274.523	274.404	274.306	274.226	274.164	274.118	274.088	274.073
275.127	274.903	274.708	274.538	274.390	274.263	274.154	274.061	273.983	273.919	273.866	273.826	273.796	273.776	273.766
274.222	274.102	273.997	273.906	273.827	273.759	273.701	273.651	273.609	273.575	273.547	273.525	273.509	273.498	273.493
273.656	273.601	273.553	273.511	273.475	273.444	273.417	273.395	273.375	273.360	273.347	273.337	273.329	273.325	273.322
272.863	272.899	272.931	272.959	272.982	273.003	273.021	273.036	273.048	273.059	273.067	273.074	273.078	273.082	273.083
272.976	273.000	273.020	273.037	273.053	273.066	273.077	273.087	273.095	273.102	273.107	273.111	273.114	273.116	273.117
271.278	271.497	271.687	271.853	271.997	272.121	272.227	272.317	272.393	272.456	272.507	272.547	272.577	272.596	272.605
268.459	269.002	269.475	269.887	270.244	270.551	270.815	271.040	271.229	271.386	271.512	271.611	271.684	271.732	271.755
268.572	269.102	269.564	269.966	270.314	270.614	270.872	271.091	271.276	271.429	271.552	271.649	271.720	271.766	271.789
273.316	273.300	273.286	273.274	273.264	273.255	273.247	273.241	273.235	273.231	273.227	273.224	273.222	273.220	273.220
278.637	278.009	277.462	276.986	276.573	276.217	275.912	275.652	275.433	275.252	275.106	274.991	274.907	274.852	274.824
281.909	280.905	280.029	279.268	278.608	278.038	277.550	277.134	276.784	276.495	276.261	276.078	275.943	275.855	275.811
