survey_year	p	type
2021	 0.01163910230	Measured
2021	 0.01300000000	Measured
2021	 0.05100000000	Measured
2021	 0.08500000000	Measured
2021	 0.01175052857	Measured
2021	 0.01186196712	Measured
2021	 0.01197341793	Measured
2021	 0.01208488103	Measured
2021	 0.01700000000	Measured
2021	 0.01219635640	Measured
2021	 0.54200000000	Measured
2021	 0.01230784404	Measured
2021	 0.01241934397	Measured
2021	 0.01500000000	Measured
2021	 0.01253085618	Measured
2021	 0.02800000000	Measured
2021	 0.02000000000	Measured
2021	 0.07800000000	Measured
2021	 0.03200000000	Measured
2021	 0.01700000000	Measured
2021	 0.17400000000	Measured
2021	 0.01200000000	Measured
2021	 1.08000000000	Measured
2021	 0.01500000000	Measured
2021	 0.01200000000	Measured
2021	 0.01300000000	Measured
2021	 0.01264238067	Measured
2021	 0.01275391745	Measured
2021	 0.01286546651	Measured
2021	 0.01297702785	Measured
2021	 0.01308860149	Measured
2021	 0.01320018741	Measured
2021	 0.01331178563	Measured
2021	 0.01342339613	Measured
2021	 0.03600000000	Measured
2021	 0.01353501893	Measured
2021	 0.01364665403	Measured
2021	 0.01375830142	Measured
2021	 0.01386996110	Measured
2021	 0.01398163309	Measured
2021	 0.01409331737	Measured
2021	 0.01400000000	Measured
2021	 0.01420501396	Measured
2021	 0.01431672285	Measured
2021	 1.16100000000	Measured
2021	 0.01442844405	Measured
2021	 0.01454017755	Measured
2021	 0.01465192335	Measured
2021	 0.01700000000	Measured
2021	 0.01476368147	Measured
2021	 0.01487545189	Measured
2021	 0.01498723463	Measured
2021	 0.01509902967	Measured
2021	 0.01521083704	Measured
2021	 0.01532265671	Measured
2021	 0.01543448870	Measured
2021	 0.01300000000	Measured
2021	 0.01554633301	Measured
2021	 0.06400000000	Measured
2021	 0.01565818964	Measured
2021	 0.01577005859	Measured
2021	 0.01588193986	Measured
2021	 0.01599383346	Measured
2021	 0.01610573937	Measured
2021	 0.01621765762	Measured
2021	 1.25200000000	Measured
2021	 0.01632958819	Measured
2021	 0.01644153109	Measured
2021	 0.01655348632	Measured
2021	 0.01666545388	Measured
2021	 0.01677743377	Measured
2021	 0.01688942600	Measured
2021	 0.01500000000	Measured
2021	 0.01700143056	Measured
2021	 0.01711344746	Measured
2021	 0.01722547670	Measured
2021	 0.01400000000	Measured
2021	 0.01733751828	Measured
2021	 0.01744957220	Measured
2021	 0.01756163846	Measured
2021	 0.01767371706	Measured
2021	 0.01778580801	Measured
2021	 0.01789791130	Measured
2021	 0.02000000000	Measured
2021	 0.01801002694	Measured
2021	 0.20400000000	Measured
2021	 0.01400000000	Measured
2021	 0.01812215493	Measured
2021	 0.03000000000	Measured
2021	 0.01700000000	Measured
2021	 0.01823429527	Measured
2021	 0.01834644797	Measured
2021	 0.03300000000	Measured
2021	 0.01845861301	Measured
2021	 0.01900000000	Measured
2021	 0.01857079041	Measured
2021	 0.01868298017	Measured
2021	 0.01879518228	Measured
2021	 0.01890739675	Measured
2021	 0.01901962358	Measured
2021	 0.01913186277	Measured
2021	 0.01924411433	Measured
2021	 0.01935637825	Measured
2021	 0.01946865453	Measured
2021	 0.01958094318	Measured
2021	 0.01969324420	Measured
2021	 0.01500000000	Measured
2021	 0.32100000000	Measured
2021	 0.01980555759	Measured
2021	 0.01991788334	Measured
2021	 0.02003022147	Measured
2021	 0.04300000000	Measured
2021	 0.09800000000	Measured
2021	 0.01400000000	Measured
2021	 0.02014257198	Measured
2021	 0.02500000000	Measured
2021	 0.02025493486	Measured
2021	 0.02000000000	Measured
2021	 0.01700000000	Measured
2021	 0.02036731011	Measured
2021	 0.02800000000	Measured
2021	 0.02047969774	Measured
2021	 0.02600000000	Measured
2021	 0.02059209775	Measured
2021	 0.03400000000	Measured
2021	 0.02100000000	Measured
2021	 0.14600000000	Measured
2021	 0.01400000000	Measured
2021	 0.02070451014	Measured
2021	 0.02081693492	Measured
2021	 0.04000000000	Measured
2021	 0.03500000000	Measured
2021	 0.02092937207	Measured
2021	 0.06500000000	Measured
2021	 0.02400000000	Measured
2021	 0.02104182161	Measured
